"\n<トルテ>全然我慢できないじゃん。
これは仲間が来るまでもちそうにないね♥","\n<トルテ>全然我慢できないじゃん。
これは仲間が来るまでもちそうにないね♥",
"\n<キルシュ>本当は私達とずっと気持ちいいことしてたいんだよね。
分かってるよ。くすくす♥","\n<キルシュ>本当は私達とずっと気持ちいいことしてたいんだよね。
分かってるよ。くすくす♥",
"\n<キルシュ>全然抵抗しなくなったねこいつ。","\n<キルシュ>全然抵抗しなくなったねこいつ。",
"\n<トルテ>あたしの魅力に負けたってこと♥
キルシュ、あんたもあたしと同じくらい可愛いけどね♥","\n<トルテ>あたしの魅力に負けたってこと♥
キルシュ、あんたもあたしと同じくらい可愛いけどね♥",
"\n<キルシュ>これだけ精子出る人間も珍しいね。
どこにこんなに溜まってるの？","\n<キルシュ>これだけ精子出る人間も珍しいね。
どこにこんなに溜まってるの？",
"\n<トルテ>脳みそまで精子詰まってんじゃないの？
くすくす♥","\n<トルテ>脳みそまで精子詰まってんじゃないの？
くすくす♥",
"\n<トルテ>仲間はまだ来ないみたいね♥
これはもう間に合わないかなー♥
あははは♥","\n<トルテ>仲間はまだ来ないみたいね♥
これはもう間に合わないかなー♥
あははは♥",
"\n<キルシュ>あなたが仲間を信じて我慢しないからいけないんだよ♥
あーぁ、かわいそー♥","\n<キルシュ>あなたが仲間を信じて我慢しないからいけないんだよ♥
あーぁ、かわいそー♥",
"\n<トルテ>またイった♥
これ何回目だっけ？
そんなに気持ちいいの？","\n<トルテ>またイった♥
これ何回目だっけ？
そんなに気持ちいいの？",
"\n<キルシュ>あはは♥涎垂れてるよこいつ♥
見てねえさん♥こいつ涎垂れてる♥","\n<キルシュ>あはは♥涎垂れてるよこいつ♥
見てねえさん♥こいつ涎垂れてる♥",
"\n<キルシュ>はーいまたあなたの負け♥
くすくす♥","\n<キルシュ>はーいまたあなたの負け♥
くすくす♥",
"\n<キルシュ>もう仲間は来ないんじゃないかな。
あなたのことなんてどうでもいいってさ♥","\n<キルシュ>もう仲間は来ないんじゃないかな。
あなたのことなんてどうでもいいってさ♥",
"\n<キルシュ>ねえさん、こいつ大分生命力が弱くなってきたよ。
身体も痙攣し始めてる。どうする？","\n<キルシュ>ねえさん、こいつ大分生命力が弱くなってきたよ。
身体も痙攣し始めてる。どうする？",
"\n<トルテ>そろそろ打ち止めかな？
じゃ、次射精したらコイツ持って帰って精奴隷にしよ♥","\n<トルテ>そろそろ打ち止めかな？
じゃ、次射精したらコイツ持って帰って精奴隷にしよ♥",
"\n<キルシュ>気持ちよすぎて気絶したみたい。
ねえさん、頭持って！私足持つから。
テレポートしよ。","\n<キルシュ>気持ちよすぎて気絶したみたい。
ねえさん、頭持って！私足持つから。
テレポートしよ。",
"\n[1]はトルテとキルシュにお持ち帰りされてしまった・・・","\n[1]はトルテとキルシュにお持ち帰りされてしまった・・・",
"\n<\n[1]>あ・・・ぅ・・・","\n<\n[1]>あ・・・ぅ・・・",
"\n<\n[1]>・・・","\n<\n[1]>・・・",
"MP_SET_MOVIE w1_c1","MP_SET_MOVIE w1_c1",
"MP_SET_MOVIE w1_c2","MP_SET_MOVIE w1_c2",
"MP_SET_MOVIE w1_c3","MP_SET_MOVIE w1_c3",
"MP_SET_MOVIE w1_b1","MP_SET_MOVIE w1_b1",
"MP_SET_MOVIE w1_b2","MP_SET_MOVIE w1_b2",
"MP_SET_MOVIE w1_b3","MP_SET_MOVIE w1_b3",
"MP_SET_MOVIE w1_a1","MP_SET_MOVIE w1_a1",
"MP_SET_MOVIE w1_a2","MP_SET_MOVIE w1_a2",
"MP_SET_MOVIE w1_a3","MP_SET_MOVIE w1_a3",
"MP_SET_speed 95 100","MP_SET_speed 95 100",
"MP_SET_speed 95 80","MP_SET_speed 95 80",
"MP_SET_speed 95 60","MP_SET_speed 95 60",
"\n<リリス>もうダメー？
アハハ♥足ガクガクじゃん♥
イっちゃえ♥イケ！イーケ！！","\n<リリス>もうダメー？
アハハ♥足ガクガクじゃん♥
イっちゃえ♥イケ！イーケ！！",
"\n<リリス>あっは♥イった♥
ほーら、早く起き上がらないと捕まえられないゾー♥
アハハハハ！","\n<リリス>あっは♥イった♥
ほーら、早く起き上がらないと捕まえられないゾー♥
アハハハハ！",
"\n<リリス>イっちゃったノー？
クスクス♥
ひとりでくねくねしちゃってバカみたい！","\n<リリス>イっちゃったノー？
クスクス♥
ひとりでくねくねしちゃってバカみたい！",
"\n<リリス>はい１回目ー！
びゅるるるー♥
アハハハ！ここまでおいでー♥","\n<リリス>はい１回目ー！
びゅるるるー♥
アハハハ！ここまでおいでー♥",
"\n<リリス>2回目ー！
どぴゅどぴゅー♥
面白ーい♥アハハハー♥","\n<リリス>2回目ー！
どぴゅどぴゅー♥
面白ーい♥アハハハー♥",
"\n<リリス>またイっちゃったノー？
早くここまでおいでヨー。
干乾びちゃっても知らないカラ♥","\n<リリス>またイっちゃったノー？
早くここまでおいでヨー。
干乾びちゃっても知らないカラ♥",
"\n<リリス>あれー？何ひとりでイっちゃってるノー？
あーぁ、お漏らし恥ずかしいんだー♥
クスクス♥","\n<リリス>あれー？何ひとりでイっちゃってるノー？
あーぁ、お漏らし恥ずかしいんだー♥
クスクス♥",
"\n<リリス>うーわまた出た♥また出た♥
これ面白ーい♥
ほーら鬼ごっこの続きしよー♥","\n<リリス>うーわまた出た♥また出た♥
これ面白ーい♥
ほーら鬼ごっこの続きしよー♥",
"\n<リリス>ここまでおーいで♥
ちゃんと捕まえられたら直接触ってあげるヨー♥
あはは！","\n<リリス>ここまでおーいで♥
ちゃんと捕まえられたら直接触ってあげるヨー♥
あはは！",
"\n<リリス>まーたイっちゃったノー？
ねぇねぇ、精液でべっとべとで歩きづらくない？
あはは！","\n<リリス>まーたイっちゃったノー？
ねぇねぇ、精液でべっとべとで歩きづらくない？
あはは！",
"\n<リリス>あーらら、もうそろそろヤバイんじゃない？
もう歩くのも辛いのカナー？
がんばって♥\n[1]ー♥","\n<リリス>あーらら、もうそろそろヤバイんじゃない？
もう歩くのも辛いのカナー？
がんばって♥\n[1]ー♥",
"\n<リリス>うーわ・・・♥
ひとりで精液垂れ流しながら歩く\n[1]・・・♥
やば♥","\n<リリス>うーわ・・・♥
ひとりで精液垂れ流しながら歩く\n[1]・・・♥
やば♥",
"\n<リリス>んー？もう限界？
まだダメだヨ。もっと遊ぶノ！
ほら頑張って立ち上がりなヨ！起きろ！","\n<リリス>んー？もう限界？
まだダメだヨ。もっと遊ぶノ！
ほら頑張って立ち上がりなヨ！起きろ！",
"うぅ・・・これ以上射精すると・・・
本当に動けなくなる・・・","うぅ・・・これ以上射精すると・・・
本当に動けなくなる・・・",
"\n<リリス>おーわり！もう動けないデショ♥
キミの負ーけ♥
じゃ、ボクの夢で続きしよっか♥","\n<リリス>おーわり！もう動けないデショ♥
キミの負ーけ♥
じゃ、ボクの夢で続きしよっか♥",
"\n[1]はリリスの精奴隷にされてしまった・・・","\n[1]はリリスの精奴隷にされてしまった・・・",
"もう我慢できない・・・！！","もう我慢できない・・・！！",
"ーーーーーーーー男主人公の喘ぎ声ーーーーーーーー",,
"ーーーーーーーー男ラブラブの喘ぎ声ーーーーーーーー",,
"\n<\n[1]>イ・・・\.ク・・・ッ♥\.
イっちゃ・・・♥","\n<\n[1]>イ・・・\.ク・・・ッ♥\.
イっちゃ・・・♥","\n<\n[1]>Cum...\. ming...♥\.
I'm cumming...♥"
"\n<\n[1]>あ・・・あぁ・・・！！\.また・・・♥♥♥","\n<\n[1]>あ・・・あぁ・・・！！\.また・・・♥♥♥",\n<\n[1]>Ahh... Aaahhh...!!\. Again...♥♥♥
"\n<\n[1]>あ・・・あぁ・・・！！\.あああ・・・♥♥♥","\n<\n[1]>あ・・・あぁ・・・！！\.あああ・・・♥♥♥",\n<\n[1]>Ahh... Aaahhh...!!\. Aaahhhhh...♥♥♥
"\n<\n[1]>あぁぁ！！！！\.出る！！\.うぁっ♥♥♥","\n<\n[1]>あぁぁ！！！！\.出る！！\.うぁっ♥♥♥",\n<\n[1]>Ahhhhh!!!\. Cumming!!\. Uwaaahhh♥♥♥
"\n<\n[1]>気持ちいいよぉ・・・♥\.
また・・・♥出ちゃ・・・♥♥♥","\n<\n[1]>気持ちいいよぉ・・・♥\.
また・・・♥出ちゃ・・・♥♥♥","\n<\n[1]>Feels so good...♥\.
Cumming...♥ Again...♥♥♥"
"\n<\n[1]>気持ちいいよぉ・・・♥\.
あぁ・・・♥出ちゃ・・・♥♥♥","\n<\n[1]>気持ちいいよぉ・・・♥\.
あぁ・・・♥出ちゃ・・・♥♥♥","\n<\n[1]>Feels so good...♥\.
Aahhhh...♥ Cumming...♥♥♥"
"\n<\n[1]>うぁぁっ♥\.イクッ！\.イ・・・！！！！","\n<\n[1]>うぁぁっ♥\.イクッ！\.イ・・・！！！！",\n<\n[1]>Uwaaahh♥\. I'm cumming!\. Cumming...!!!!
"\n<\n[1]>だ、だめ・・・！\.
出ちゃうよぉ・・・♥♥","\n<\n[1]>だ、だめ・・・！\.
出ちゃうよぉ・・・♥♥","\n<\n[1]>O-oh no...!\.
I'm cumming...♥♥"
"\n<\n[1]>あっあっあっ♥
が、我慢できないぃぃぃ・・・♥♥","\n<\n[1]>あっあっあっ♥
が、我慢できないぃぃぃ・・・♥♥","\n<\n[1]>Ahn, ahn, ahhn♥
C-Can't hold baaack...♥♥"
"\n<\n[1]>もう・・・♥\.
出ちゃうぅ・・・♥♥","\n<\n[1]>もう・・・♥\.
出ちゃうぅ・・・♥♥","\n<\n[1]>Cumming...♥\.
Again...♥♥"
"\n<\n[1]>はぁ・・・はぁ・・・\.
あぁぁぁ・・・♥♥♥","\n<\n[1]>はぁ・・・はぁ・・・\.
あぁぁぁ・・・♥♥♥","\n<\n[1]>Hah... Hah...\.
Aaahhhh...♥♥♥"
"\n<\n[1]>あぁ・・・♥\.ダメ・・・！\.
で・・・出る・・・！！♥♥","\n<\n[1]>あぁ・・・♥\.ダメ・・・！\.
で・・・出る・・・！！♥♥","\n<\n[1]>Aaahh...♥\. Oh no...!\.
C... Cumming...!!♥♥"
"\n<\n[1]>こんなの・・・\.
無理ぃ・・・♥♥","\n<\n[1]>こんなの・・・\.
無理ぃ・・・♥♥","\n<\n[1]>If this keeps up...\.
I can't...♥♥"
"\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.イっちゃう・・・♥♥","\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.イっちゃう・・・♥♥","\n<\n[1]>Aaahh!Aaahhhhh...!!
I'm cumming...!\. Cumming...♥♥"
"\n<\n[1]>うぅぅ・・・♥
気持ちいい♥あぁぁぁ・・・♥♥","\n<\n[1]>うぅぅ・・・♥
気持ちいい♥あぁぁぁ・・・♥♥","\n<\n[1]>Uuuuhh...♥
Feels good♥ Aaahhhh...♥♥"
"\n<\n[1]>はぁ・・・\.はぁ・・・\.
もう、無理ぃ・・・♥♥♥","\n<\n[1]>はぁ・・・\.はぁ・・・\.
もう、無理ぃ・・・♥♥♥","\n<\n[1]>Hah...\.Hah...\.
N-no more...♥♥♥"
"\n<\n[1]>イ・・・イク・・・！
あぁ！あぁぁっ♥♥","\n<\n[1]>イ・・・イク・・・！
あぁ！あぁぁっ♥♥","\n<\n[1]>Cum... Cumming...!
Aaahh!Aaaaahhhhh♥♥"
"\n<\n[1]>出ちゃう・・・！！\.
待って・・・！\.待ってぇ・・・♥♥♥","\n<\n[1]>出ちゃう・・・！！\.
待って・・・！\.待ってぇ・・・♥♥♥","\n<\n[1]>I'm cumming...!!\.
Wait...!\. Wait...♥♥♥"
"ーーーーーーーー男犯され喘ぎ声ーーーーーーーー",,
"\n<\n[1]>うぁぁぁ・・・！\.イ・・・\.ク・・・ッ！！！！
あっあっあっ・・・！！！","\n<\n[1]>うぁぁぁ・・・！\.イ・・・\.ク・・・ッ！！！！
あっあっあっ・・・！！！","\n<\n[1]>Uwaaah...!\. Cum...\. ming...!!!!
Ahn, ahn, ahhn...!!!"
"\n<\n[1]>ああぁぁあぁ・・・！！\.もう・・・！！！！","\n<\n[1]>ああぁぁあぁ・・・！！\.もう・・・！！！！","\n<\n[1]>Aaaaahh, Aaahh...!!\. Again...!!!!"
"\n<\n[1]>あぁぁぁぁ！！\.出る！！\.うぁぁぁｌ！！","\n<\n[1]>あぁぁぁぁ！！\.出る！！\.うぁぁぁｌ！！",\n<\n[1]>Aaahhhhh!!\. Cumming!!\. Uwaaaah!!
"\n<\n[1]>う・・・\.あ・・・・！！！！\.
もう・・・やめ・・・！！！！","\n<\n[1]>う・・・\.あ・・・・！！！！\.
もう・・・やめ・・・！！！！","\n<\n[1]>Uuuhh...\. Waaah...!!!!\.
No... More...!!!!"
"\n<\n[1]>うぁぁっ！\.イクッ！\.
出る！！！！あぁぁぁぁぁ！！！！","\n<\n[1]>うぁぁっ！\.イクッ！\.
出る！！！！あぁぁぁぁぁ！！！！","\n<\n[1]>Uwaaah!\. Cumming!\.
I'm cumming!!!! Aaahhhhhhhhh!!!!"
"\n<\n[1]>や、やめてぇ・・・！！！！\.
また・・・！！！あ・・・！！！！","\n<\n[1]>や、やめてぇ・・・！！！！\.
また・・・！！！あ・・・！！！！","\n<\n[1]>S-stop...!!!!\.
Again...!!! Aaah...!!!!"
"\n<\n[1]>や、やめてぇ・・・！！！！\.
あぁああああ・・・！！！あ・・・！！！！","\n<\n[1]>や、やめてぇ・・・！！！！\.
あぁああああ・・・！！！あ・・・！！！！","\n<\n[1]>S-stop...!!!!\.
Aaaaaaahhhhh...!!! Aaah...!!!!"
"\n<\n[1]>あっあっあっ！！！\.
やめ・・・！！！！あぁぁぁぁ！！！","\n<\n[1]>あっあっあっ！！！\.
やめ・・・！！！！あぁぁぁぁ！！！","\n<\n[1]>Ahn, ahn, ahhn!!!\.
Stop...!!!! Aaahhhhhh!!!"
"\n<\n[1]>うぁぁぁ・・・\.
た・・・\.助け・・・！！！！！","\n<\n[1]>うぁぁぁ・・・\.
た・・・\.助け・・・！！！！！","\n<\n[1]>Uwaaaaah...\.
H...\. Help me...!!!!!"
"\n<\n[1]>はぁ・・・はぁ・・・！！！\.
うぁぁぁあぁぁぁ・・・！！","\n<\n[1]>はぁ・・・はぁ・・・！！！\.
うぁぁぁあぁぁぁ・・・！！","\n<\n[1]>Hah...Hah...!!!\.
Uwaaaaaaaahhhh...!!"
"\n<\n[1]>あぁ・・・\.だ・・・め・・・！！！\.
で・・・出る・・・！！！！","\n<\n[1]>あぁ・・・\.だ・・・め・・・！！！\.
で・・・出る・・・！！！！","\n<\n[1]>Aaahh...\. No... No...!!!\.
Cu... Cumming...!!!!"
"\n<\n[1]>く・・・\.あぁぁっ・・・\.
また・・・！！！！！","\n<\n[1]>く・・・\.あぁぁっ・・・\.
また・・・！！！！！","\n<\n[1]>Kuh...\. Aaahhhhh...\.
Again...!!!!!"
"\n<\n[1]>うあぁぁぁぁぁ！！！
出るぅ！！！あぁぁぁぁ！！！","\n<\n[1]>うあぁぁぁぁぁ！！！
出るぅ！！！あぁぁぁぁ！！！","\n<\n[1]>Uwaaaahhhh!!!
I'm cumming!!!Aaahhhhhh!!!"
"\n<\n[1]>あぁ！あぁぁぁぁぁ・・・！！
イク・・・！！！\.あぁぁ！！","\n<\n[1]>あぁ！あぁぁぁぁぁ・・・！！
イク・・・！！！\.あぁぁ！！","\n<\n[1]>Aaahh!Aaahhhhhhhhh...!!
Cumming...!!!\.Aaahhhh!!"
"\n<\n[1]>うぁ・・・！！！\.
あぁぁぁぁ！！！もうやめ・・・！！！","\n<\n[1]>うぁ・・・！！！\.
あぁぁぁぁ！！！もうやめ・・・！！！","\n<\n[1]>Uwaa...!!!\.
Aaahhhhhh!!! No more...!!!"
"\n<\n[1]>はぁ・・・\.はぁ・・・\.
また出るぅ・・・！！！あぁぁぁぁ！！！","\n<\n[1]>はぁ・・・\.はぁ・・・\.
また出るぅ・・・！！！あぁぁぁぁ！！！","\n<\n[1]>Hah...\. Hah...\.
I'm cumming again...!!! Aaahhhhhh!!!"
"\n<\n[1]>はぁ・・・\.はぁ・・・\.
出るぅ・・・！！！あぁぁぁぁ！！！","\n<\n[1]>はぁ・・・\.はぁ・・・\.
出るぅ・・・！！！あぁぁぁぁ！！！","\n<\n[1]>Hah...\.Hah...\.
I'm cumming...!!! Aaahhhhhh!!!"
"\n<\n[1]>イ・・・イクっ・・・！！！！
あぁ！あぁぁっ！！あぁぁぁぁ！！！","\n<\n[1]>イ・・・イクっ・・・！！！！
あぁ！あぁぁっ！！あぁぁぁぁ！！！","\n<\n[1]>Cu... Cumming...!!!!
Aaahh! Aaahhhhh!! Aaahhhhh!!!"
"\n<\n[1]>で、出る・・・！！！！\.
待って！！！\.うああぁぁぁっ・・・！","\n<\n[1]>で、出る・・・！！！！\.
待って！！！\.うああぁぁぁっ・・・！","\n<\n[1]>C-cumming...!!!!\.
Wait!!!\. Uwaaaahhhh...!"
"ーーーーーーーー女主人公の喘ぎ声ーーーーーーーー",,
"\n<\n[1]>やぁぁ♥♥イ・・・\.ク・・・ッ♥","\n<\n[1]>やぁぁ♥♥イ・・・\.ク・・・ッ♥",\n<\n[1]>Eyaaah♥♥ Cu... \.mming...♥
"\n<\n[1]>あ・・・あぁ・・・！！\.もう・・・♥
気持ちよすぎてぇ・・・♥♥","\n<\n[1]>あ・・・あぁ・・・！！\.もう・・・♥
気持ちよすぎてぇ・・・♥♥","\n<\n[1]>Ahh...Aaahh...!!\. More...♥
Feels too good...♥♥"
"\n<\n[1]>うぁっ♥\.イっちゃう・・・！\.
あぁ・・・んんんっ！！！！","\n<\n[1]>うぁっ♥\.イっちゃう・・・！\.
あぁ・・・んんんっ！！！！","\n<\n[1]>Uwaah♥\. Cumming...!\.
Aaahh...nnnnn!!!!"
"\n<\n[1]>気持ちいいよぉ・・・♥\.
イっちゃう・・・！
んにゃぁぁ・・・♥♥","\n<\n[1]>気持ちいいよぉ・・・♥\.
イっちゃう・・・！んにゃぁぁ・・・♥♥","\n<\n[1]>Feels so good...♥\.
Cumming...!Nyaaaah...♥♥"
"\n<\n[1]>ふぁぁっ♥\.気持ちいいっ♥♥
イクッ！\.イ・・・！！","\n<\n[1]>ふぁぁっ♥\.気持ちいいっ♥♥
イクッ！\.イ・・・！！","\n<\n[1]>Fuaaaah♥\. Feels good♥♥
Cumming!\.Cuh... !!"
"\n<\n[1]>だ、だめぇ・・・！\.
気持ちいいよぉ・・・♥\.やめてぇ・・・♥♥","\n<\n[1]>だ、だめぇ・・・！\.
気持ちいいよぉ・・・♥\.やめてぇ・・・♥♥","\n<\n[1]>N-no more...!\.
Feels so good...♥\. Stop...♥♥"
"\n<\n[1]>あっあっあっ♥
が、我慢できない・・・♥♥♥
やだ♥やだぁ・・・♥♥","\n<\n[1]>あっあっあっ♥
が、我慢できない・・・♥♥♥やだ♥やだぁ・・・♥♥","\n<\n[1]>Ahn, ahn, ahhn♥
C-can't hold back...♥♥♥ No♥ Nooo...♥♥"
"\n<\n[1]>もう・・・♥\.
出ちゃうぅ・・・♥♥♥","\n<\n[1]>もう・・・♥\.
出ちゃうぅ・・・♥♥♥","\n<\n[1]>Cumming...♥\.
Already...♥♥♥"
"\n<\n[1]>はぁ・・・はぁ・・・\.あぁぁぁ・・・♥
らめぇ・・・♥♥もう・・・♥♥","\n<\n[1]>はぁ・・・はぁ・・・\.あぁぁぁ・・・♥
らめぇ・・・♥♥もう・・・♥♥","\n<\n[1]>Hah...Hah...\.Aaahhhh...♥
Stahp...♥♥ I'm already...♥♥"
"\n<\n[1]>あぁ・・・♥\.らめぇ・・・！\.
気持ちいい・・・♥あぁぁぁ・・・♥♥♥","\n<\n[1]>あぁ・・・♥\.らめぇ・・・！\.
気持ちいい・・・♥あぁぁぁ・・・♥♥♥","\n<\n[1]>Aaahh...♥\.Stahhp...!\.
Feels good...♥Aaahhhh...♥♥♥"
"\n<\n[1]>こんなの・・・\.耐えられないよぉ・・・♥
私・・・♥わたしぃ・・・♥♥","\n<\n[1]>こんなの・・・\.耐えられないよぉ・・・♥
私・・・♥わたしぃ・・・♥♥","\n<\n[1]>I can't...\. I can't hold back...♥
I...♥ I'm...♥♥"
"\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.イっちゃう・・・♥♥♥","\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.イっちゃう・・・♥♥♥","\n<\n[1]>Aaahh!Aaahhh...!!
Cumming...!\. Cumming...♥♥♥"
"\n<\n[1]>うぅぅ・・・♥
私もう・・・壊れちゃうよぉ・・・♥♥♥","\n<\n[1]>うぅぅ・・・♥
私もう・・・壊れちゃうよぉ・・・♥♥♥","\n<\n[1]>Uuuuuhh...♥
I'm already... At my limit...♥♥♥"
"\n<\n[1]>はぁ・・・\.はぁ・・・\.
もう、無理ぃ・・・♥やめてぇ♥♥
んにゃぁぁ・・・♥♥","\n<\n[1]>はぁ・・・\.はぁ・・・\.
もう、無理ぃ・・・♥やめてぇ♥♥んにゃぁぁ・・・♥♥","\n<\n[1]>Hah...\.Hah...\.
N-no more...♥Stop♥♥Nyaaaah...♥♥"
"\n<\n[1]>あぁ！あぁぁっ♥\.やだ・・・！出ちゃうぅ♥♥♥
女の子なのにぃ・・・♥♥","\n<\n[1]>あぁ！あぁぁっ♥\.やだ・・・！出ちゃうぅ♥♥♥
女の子なのにぃ・・・♥♥","\n<\n[1]>Aaahh!Aaahhhhh♥\. No...! I'm cumming♥♥♥
But I'm a girl...♥♥"
"\n<\n[1]>あぁ・・・！\.イ・・・\.ク・・・ッ！！！
やめてっ！！やめてぇぇぇ！！！","\n<\n[1]>あぁ・・・！\.イ・・・\.ク・・・ッ！！！
やめてっ！！やめてぇぇぇ！！！","\n<\n[1]>Aaahh...!\.Cu... \. mming...!!!
Please stop!!Stoppppp!!!"
"\n<\n[1]>あ""・・・あ""ぁ・・・！！！！！！","\n<\n[1]>あ""・・・あ""ぁ・・・！！！！！！",\n<\n[1]>Aaah... AAAaahhh...!!!!!!
"\n<\n[1]>あぅぅ・・・！\.
やだぁ・・・！！！イキたくない！！！！あぁぁぁあ！！！","\n<\n[1]>あぅぅ・・・！\.
やだぁ・・・！！！イキたくない！！！！あぁぁぁあ！！！","\n<\n[1]>Ahhhh...!\.
Nooo...!!! I don't wanna cum!!!! Aaahhhhh!!!"
"\n<\n[1]>あっあっあっ！\.
やめてやめてっ！！！！\.私もう！！！！！","\n<\n[1]>あっあっあっ！\.
やめてやめてっ！！！！\.私もう！！！！！","\n<\n[1]>Ahn, ahn, ahhn!\.
Stop stop!!!!\. I'm gonna!!!!!"
"\n<\n[1]>ふぁぁっ！！！\.イクッ！\.イ・・・！！！！！","\n<\n[1]>ふぁぁっ！！！\.イクッ！\.イ・・・！！！！！",\n<\n[1]>Fuaaaah!!!\. Cumming!\. Cuh... !!!!!
"\n<\n[1]>だ、らめぇ！！！！\.
もう・・・出ちゃう！！！！！","\n<\n[1]>だ、らめぇ！！！！\.
もう・・・出ちゃう！！！！！","\n<\n[1]>St-Stahhp!!!!\.
I'm already... cumming!!!!!"
"\n<\n[1]>あっあっあっ！！
が、我慢できないよぉ・・・！！！\.
やめて！やめてぇぇぇ！！！！","\n<\n[1]>あっあっあっ！！
が、我慢できないよぉ・・・！！！\.やめて！やめてぇぇぇ！！！！","\n<\n[1]>Ahn, ahn, ahhn!!
C-can't hold back...!!!\. Stop it! Stoppp!!!!"
"\n<\n[1]>もう無理ぃ・・・\.
んぁぁぁぁぁ・・・・！！！！！！","\n<\n[1]>もう無理ぃ・・・\.
んぁぁぁぁぁ・・・・！！！！！！","\n<\n[1]>Can't...\.
Nnnnaaaaaah...!!!!!!"
"\n<\n[1]>はぁ・・・はぁ・・・\.あぁぁぁん・・・！！
やだ・・・！！やだぁ・・・！！！！！","\n<\n[1]>はぁ・・・はぁ・・・\.あぁぁぁん・・・！！
やだ・・・！！やだぁ・・・！！！！！","\n<\n[1]>Hah...Hah...\.Aaahhhhnn...!!
No...!! Nooo...!!!!!"
"\n<\n[1]>あぁ・・・\.ダメぇ・・・！\.
もうやめ・・・ふぁぁぁ・・・！！！！！！","\n<\n[1]>あぁ・・・\.ダメぇ・・・！\.
もうやめ・・・ふぁぁぁ・・・！！！！！！","\n<\n[1]>Aaahh...\. Oh noo...!\.
No more... Fuaaaah...!!!!!!"
"\n<\n[1]>ん・・・\.あっ・・・\.
こんなのぉ！耐えられな・・・！！！！！","\n<\n[1]>ん・・・\.あっ・・・\.
こんなのぉ！耐えられな・・・！！！！！","\n<\n[1]>Nnnn...\. Aaaahhh...\.
At this rate...! Can't hold on...!!!!!"
"\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.あぁぁ！！！！","\n<\n[1]>あぁ！あぁぁ・・・！！
イク・・・！\.あぁぁ！！！！","\n<\n[1]>Aaahh!Aaahhh...!!
Cumming...!\. Aaahhhh!!!!"
"\n<\n[1]>もうやめてぇ！！！
んにゃぁ！にゃぁぁぁぁぁぁ・・・！！！","\n<\n[1]>もうやめてぇ！！！
んにゃぁ！にゃぁぁぁぁぁぁ・・・！！！","\n<\n[1]> No more!!!
Nyaahh! Nyaaaaaaahhh...!!!"
"\n<\n[1]>はぁ・・・\.はぁ・・・\.
やだぁ・・・！イっちゃ・・・！あっ！！！！！！","\n<\n[1]>はぁ・・・\.はぁ・・・\.
やだぁ・・・！イっちゃ・・・！あっ！！！！！！","\n<\n[1]>Hah...\.Hah...\.
Nooo...! Cumming...! Aaaahh!!!!!!"
"\n<\n[1]>またイ・・・イク・・・！
あぁ！あぁぁっ！！！！！！","\n<\n[1]>またイ・・・イク・・・！
あぁ！あぁぁっ！！！！！！","\n<\n[1]>Cu... Cumming again...!
Aaahh!Aaahhhh!!!!!!"
"\n<\n[1]>やぁ・・・！なにこれぇ・・・！！！！
やだ！！やだやだやだ！！！！あぁぁぁぁ！！！！","\n<\n[1]>やぁ・・・！なにこれぇ・・・！！！！
やだ！！やだやだやだ！！！！あぁぁぁぁ！！！！","\n<\n[1]>Yaaah...! What the...!!!!
No!! No no no!!!! Aaahhhhhh!!!!"
"\n<\n[1]>出ちゃう・・・！！\.
待ってぇ・・・！\.ふぁぁっ・・・！！！！
漏れちゃう！！！あぁぁぁぁぁ！！！！","\n<\n[1]>出ちゃう・・・！！\.
待ってぇ・・・！\.ふぁぁっ・・・！！！！漏れちゃう！！！あぁぁぁぁぁ！！！！","\n<\n[1]>Cumming...!!\.
Wait...!\ Fuaaaah...!!!! It's coming out!!! Aaahhhh!!!!"
"\n<\n[1]>んんんんんん！！！！！","\n<\n[1]>んんんんんん！！！！！",\n<\n[1]>Mmmmmmmm!!!!!
"\n<\n[1]>んん！！！んんんん！！！！！","\n<\n[1]>んん！！！んんんん！！！！！",\n<\n[1]>Mmm!!! Mmmmmm!!!!!
"\n<\n[1]>・・・・・！！！！！","\n<\n[1]>・・・・・！！！！！",\n<\n[1]>......!!!!!
"\n<\n[1]>んん・・・・・！！！！！","\n<\n[1]>んん・・・・・！！！！！",\n<\n[1]>Nnnn......!!!!!
"\n<\n[1]>んッ！！！んんんッ！！！","\n<\n[1]>んッ！！！んんんッ！！！",\n<\n[1]>Nnnn!!! Nnnnnn!!!
"\n<\n[1]>ッ！！！ッッッッ！！！！！","\n<\n[1]>ッ！！！ッッッッ！！！！！",\n<\n[1]>Nn!!! Nnnnnn!!!!!
"\n<\n[1]>うあぁぁぁぁぁぁぁぁぁぁ♥♥♥","\n<\n[1]>うあぁぁぁぁぁぁぁぁぁぁ♥♥♥",\n<\n[1]>Uwaaaaaaahhhhhhhhh♥♥♥
