"\n<\n[3]>これが意地悪なんですか・・・？
うーん、よくわからないです。
くすくす♥","\n<\n[3]>これが意地悪なんですか・・・？
うーん、よくわからないです。
くすくす♥",""
"\n<\n[3]>うーん、よくわからないです。
くすくす♥","\n<\n[3]>うーん、よくわからないです。
くすくす♥",""
"\n<\n[1]>うぅ・・・","\n<\n[1]>うぅ・・・",""
"もっと激しく","もっと激しく",""
"・・・","...",""
"\n<\n[3]>やっぱり激しくがいいんじゃないですか。
変な\n[1]♥
えへへ♥じゃぁ本気でいきます♥","\n<\n[3]>やっぱり激しくがいいんじゃないですか。
変な\n[1]♥
えへへ♥じゃぁ本気でいきます♥",""
"\n<\n[3]>怒っちゃいやです！
ごめんなさい。可愛くてつい・・・♥
えへへ♥じゃぁ本気でいきます♥","\n<\n[3]>怒っちゃいやです！
ごめんなさい。可愛くてつい・・・♥
えへへ♥じゃぁ本気でいきます♥",""
"貴女","貴女",""
"貴方","貴方",""
"\n<\n[3]>ちっ。気に食わない表情ね。
何なの？さっきまで死にそうだった癖に。
今度こそ殺してやるわ。","\n<\n[3]>ちっ。気に食わない表情ね。
何なの？さっきまで死にそうだった癖に。
今度こそ殺してやるわ。",""
"\n<\n[3]>何なのコイツ！！！
あっあっあっ！！！！","\n<\n[3]>何なのコイツ！！！
あっあっあっ！！！！",""
"\n<\n[3]>やぁぁぁぁぁぁぁぁん！！","\n<\n[3]>やぁぁぁぁぁぁぁぁん！！",""
"\n<\n[3]>あっはははは♥
諦めちゃったの♥うふふふ♥
そんなに気持ちよくなりたいの？死ぬのに♥","\n<\n[3]>あっはははは♥
諦めちゃったの♥うふふふ♥
そんなに気持ちよくなりたいの？死ぬのに♥",""
"\n<\n[3]>あ・・・あぁ・・・！
この私が・・・たかが人間ごときに・・・！","\n<\n[3]>あ・・・あぁ・・・！
この私が・・・たかが人間ごときに・・・！",""
"確かレーチェルが言ってた・・・
\C[24]淫魔には必ず弱点があるって・・・！\C[0]
そこを責めれば・・・！！","確かレーチェルが言ってた・・・
\C[24]淫魔には必ず弱点があるって・・・！\C[0]
そこを責めれば・・・！！",""
"\C[24]『胸を揉む』『尻を揉む』『アソコを責める』『腰を振る』\C[0]
スキルを覚えた！
※体力を消費して相手の弱点を狙うことが出来ます。","\C[24]『胸を揉む』『尻を揉む』『アソコを責める』『腰を振る』\C[0]
スキルを覚えた！
※体力を消費して相手の弱点を狙うことが出来ます。",""
"落ち着け・・・落ち着け・・・
\C[24]息を整えて冷静になるんだ・・・！\C[0]","落ち着け・・・落ち着け・・・
\C[24]息を整えて冷静になるんだ・・・！\C[0]",""
"\C[24]『深呼吸』\C[0]スキルを覚えた！
※息を整えて精力を回復することが出来ます。","\C[24]『深呼吸』\C[0]スキルを覚えた！
※息を整えて精力を回復することが出来ます。",""
"\C[24]身体が熱い・・・！\C[0]
今なら・・・！！","\C[24]身体が熱い・・・！\C[0]
今なら・・・！！",""
"\C[24]『ラッシュ』\C[0]スキルを覚えた！
※TP（ダメージや攻撃で蓄積）を消費して
連続攻撃を繰り出すことが出来ます。","\C[24]『ラッシュ』\C[0]スキルを覚えた！
※TP（ダメージや攻撃で蓄積）を消費して
連続攻撃を繰り出すことが出来ます。",""
"\n<\n[3]>はん。無駄な足掻きをして。
また気持ちよくイカせて欲しいんでしょ？
ねぇ、さっきの快楽、思い出して？","\n<\n[3]>はん。無駄な足掻きをして。
また気持ちよくイカせて欲しいんでしょ？
ねぇ、さっきの快楽、思い出して？",""
"\n<\n[3]>とっても気持ちよかったでしょう？
命を削ってする射精♥
今度はちゃんと最後までしたくなぁい？くすくす♥","\n<\n[3]>とっても気持ちよかったでしょう？
命を削ってする射精♥
今度はちゃんと最後までしたくなぁい？くすくす♥",""
"う・・・だ、ダメだ・・・
誘惑に負けるわけにはいかない・・・！
でも・・・","う・・・だ、ダメだ・・・
誘惑に負けるわけにはいかない・・・！
でも・・・",""
"\C[24]『諦める』『追い込む』\C[0]スキルを覚えてしまった・・・
※自滅用スキルです。使用しないでください。","\C[24]『諦める』『追い込む』\C[0]スキルを覚えてしまった・・・
※自滅用スキルです。使用しないでください。",""
"属性：虫 風　弱点：胸","属性：虫 風　弱点：胸",""
"ハニービー","ハニービー",""
"0:手コキ 1:フェラ 2:舌巻き 3:毒針","0:手コキ 1:フェラ 2:舌巻き 3:毒針",""
"\n<\n[3]>美味しい蜜の匂いがするわ♥
ほら、おいで♥
吸ってあげる♥","\n<\n[3]>美味しい蜜の匂いがするわ♥
ほら、おいで♥
吸ってあげる♥",""
"\n<\n[3]>はぅぅ・・・♥
イ、イク・・・！","\n<\n[3]>はぅぅ・・・♥
イ、イク・・・！",""
"\n<\n[3]>イクゥゥゥゥゥっ♥♥♥","\n<\n[3]>イクゥゥゥゥゥっ♥♥♥",""
"\n<\n[3]>やめ・・・
私が・・・イカせるの・・・！","\n<\n[3]>やめ・・・
私が・・・イカせるの・・・！",""
"\n<\n[3]>もうメロメロになっちゃったの？
はやいなぁ♥
お友達だって見てるのに。くすっ♥","\n<\n[3]>もうメロメロになっちゃったの？
はやいなぁ♥
お友達だって見てるのに。くすっ♥",""
"\n<\n[3]>美味しい蜜の匂いがする。
おいで。
いっぱい舐め取ってあげる。","\n<\n[3]>美味しい蜜の匂いがする。
おいで。
いっぱい舐め取ってあげる。",""
"\n<\n[3]>こんなところで何してるの？
悪い淫魔に食べられちゃうわよ。
私みたいな。","\n<\n[3]>こんなところで何してるの？
悪い淫魔に食べられちゃうわよ。
私みたいな。",""
"\n<\n[3]>はぅぅ♥
イ、イク・・・！","\n<\n[3]>はぅぅ♥
イ、イク・・・！",""
"\n<\n[3]>や、やめなさいよ！
私がイカせるんだから・・・！","\n<\n[3]>や、やめなさいよ！
私がイカせるんだから・・・！",""
"MP_SET_LOOP 6 off","MP_SET_LOOP 6 off",""
"MP_SET_WAIT 6","MP_SET_WAIT 6",""
"\n<\n[1]>あぁぁぁぁぁ！！あっあっ！！
なに・・・これ・・・！！
あうあうあう・・・！","\n<\n[1]>あぁぁぁぁぁ！！あっあっ！！
なに・・・これ・・・！！
あうあうあう・・・！",""
"\n<\n[1]>うあぁぁぁぁぁ！！あっあっあっ！！！！","\n<\n[1]>うあぁぁぁぁぁ！！あっあっあっ！！！！",""
"\n<\n[3]>ふふ・・・♥
入っちゃったぁ♥くすくす♥","\n<\n[3]>ふふ・・・♥
入っちゃったぁ♥くすくす♥",""
"\n<\n[1]>はぁ・・・はぁ・・・
や、やだ・・・
何か・・・上がって・・・","\n<\n[1]>はぁ・・・はぁ・・・
や、やだ・・・
何か・・・上がって・・・",""
"\n<\n[1]>く・・・！
う・・・ぁ・・・
あう・・・","\n<\n[1]>く・・・！
う・・・ぁ・・・
あう・・・",""
"\n<\n[3]>くすくす♥
まだ動いてもいないのに♥","\n<\n[3]>くすくす♥
まだ動いてもいないのに♥",""
"\C[14]※コマンド入力中も徐々に精力が減少していきます。
（スリップダメージ）","\C[14]※コマンド入力中も徐々に精力が減少していきます。
（スリップダメージ）",""
"\n<\n[1]>や、やめて・・・
動かない・・・で・・・！
あぅぅ・・・","\n<\n[1]>や、やめて・・・
動かない・・・で・・・！
あぅぅ・・・",""
"\n<\n[1]>うぁ・・・！
や、やめ・・・！
今動かれたら・・・","\n<\n[1]>うぁ・・・！
や、やめ・・・！
今動かれたら・・・",""
"\n<\n[3]>なぁに？
動いたらどうなっちゃうの？
ねぇ♥","\n<\n[3]>なぁに？
動いたらどうなっちゃうの？
ねぇ♥",""
"\n<\n[3]>な、何なのよ！
何なのよコイツ・・・ッ！
あっ！あっ！あぁっ！！","\n<\n[3]>な、何なのよ！
何なのよコイツ・・・ッ！
あっ！あっ！あぁっ！！",""
"お姉ちゃ","お姉ちゃ",""
"お兄ちゃ","お兄ちゃ",""
"\n<\n[3]>やぁぁぁぁぁぁぁぁぁんっ♥♥♥","\n<\n[3]>やぁぁぁぁぁぁぁぁぁんっ♥♥♥",""
"\C[24]『胸責め』『尻責め』『アソコ責め』『ピストン』\C[0]
スキルを覚えた！
※体力を消費して相手の弱点を狙うことが出来ます。","\C[24]『胸責め』『尻責め』『アソコ責め』『ピストン』\C[0]
スキルを覚えた！
※体力を消費して相手の弱点を狙うことが出来ます。",""
"\n<\n[1]>あぅ・・・！","\n<\n[1]>あぅ・・・！",""
"\n<\n[3]>うわぁ・・・
すごい・・・別の生き物みたい・・・
こ、これでいいですか・・・？","\n<\n[3]>うわぁ・・・
すごい・・・別の生き物みたい・・・
こ、これでいいですか・・・？",""
"\n<\n[3]>も、もっと強く握っても大丈夫ですか・・・？
ごくり・・・","\n<\n[3]>も、もっと強く握っても大丈夫ですか・・・？
ごくり・・・",""
"\n<\n[1]>うぁ・・・♥
あ・・アイリン・・・","\n<\n[1]>うぁ・・・♥
あ・・アイリン・・・",""
"\n<\n[3]>うわぁ♥
\n[1]・・・気持ちよさそう・・・♥
も、もっと強くしちゃいますね・・・！","\n<\n[3]>うわぁ♥
\n[1]・・・気持ちよさそう・・・♥
も、もっと強くしちゃいますね・・・！",""
"属性：草　弱点：アソコ","属性：草　弱点：アソコ",""
"0:パイズリ 1:触手 2:フェロモン 3:キス","0:パイズリ 1:触手 2:フェロモン 3:キス",""
"\n<\n[3]>くすくす♥
メロメロにしてあげるね♥
おいで♥","\n<\n[3]>くすくす♥
メロメロにしてあげるね♥
おいで♥",""
"\n<\n[3]>あぅ♥あうあう・・・♥
ら、らめぇ・・・♥","\n<\n[3]>あぅ♥あうあう・・・♥
ら、らめぇ・・・♥",""
"\n<\n[3]>ふぁぁぁぁぁぁぁぁぁっ♥♥♥","\n<\n[3]>ふぁぁぁぁぁぁぁぁぁっ♥♥♥",""
"\n<\n[3]>あうぅ・・・！
抵抗しないでぇ・・・！","\n<\n[3]>あうぅ・・・！
抵抗しないでぇ・・・！",""
"\n<\n[1]>うぅ・・・♥
こ、この匂い・・・
はぁ・・・はぁ・・・♥","\n<\n[1]>うぅ・・・♥
こ、この匂い・・・
はぁ・・・はぁ・・・♥",""
"\n[1]は発情状態になってしまった・・・","\n[1]は発情状態になってしまった・・・",""
"\n<クマリ>\n[1]！落ち着け！
発情すると\C[14]コマンド入力中のスリップダメージが2倍になる！
\C[0]俺の腹を殴れ！気付け薬が仕込んである！","\n<クマリ>\n[1]！落ち着け！
発情すると\C[14]コマンド入力中のスリップダメージが2倍になる！
\C[0]俺の腹を殴れ！気付け薬が仕込んである！",""
"ユイネ","ユイネ",""
"\n<\n[3]>はい。
おっぱい触らせたげる。
特別ね！","\n<\n[3]>はい。
おっぱい触らせたげる。
特別ね！",""
"\n<\n[1]>う、うわ・・・！
ユイネ・・・！？","\n<\n[1]>う、うわ・・・！
ユイネ・・・！？",""
"\n<\n[3]>ど、どう？
興奮・・・する？","\n<\n[3]>ど、どう？
興奮・・・する？",""
"\n<\n[1]>う・・・あ・・・
や、やわらか・・・","\n<\n[1]>う・・・あ・・・
や、やわらか・・・",""
"\n<\n[3]>う、うわぁ・・・
ちょっと\n[1]、顔やばいよ。
大丈夫？","\n<\n[3]>う、うわぁ・・・
ちょっと\n[1]、顔やばいよ。
大丈夫？",""
"\n<\n[1]>はぅ！
ちょ、ちょっとアイリン・・・！","\n<\n[1]>はぅ！
ちょ、ちょっとアイリン・・・！",""
"\n<\n[3]>ふぁぁぁ♥
柔らかいですー♥","\n<\n[3]>ふぁぁぁ♥
柔らかいですー♥",""
"\n<\n[3]>えいっ！
うわぁっ♥柔らかーい♥","\n<\n[3]>えいっ！
うわぁっ♥柔らかーい♥",""
"\n<\n[3]>はわわわ♥
触ってるだけで手がとろけちゃいそうです♥","\n<\n[3]>はわわわ♥
触ってるだけで手がとろけちゃいそうです♥",""
"\n<\n[1]>んにゃぁ・・・！
な、なんでそっち・・・！","\n<\n[1]>んにゃぁ・・・！
な、なんでそっち・・・！",""
"\n<\n[3]>あったかーい♥
ふわふわー♥","\n<\n[3]>あったかーい♥
ふわふわー♥",""
"\n<\n[3]>美味しそうな蜜の匂い・・・♥
はやく舐めさせて。","\n<\n[3]>美味しそうな蜜の匂い・・・♥
はやく舐めさせて。",""
"\n<\n[3]>こんなところで何してるの？
悪い淫魔に食べられちゃうよ？
私みたいな♥","\n<\n[3]>こんなところで何してるの？
悪い淫魔に食べられちゃうよ？
私みたいな♥",""
"\n<\n[3]>や、やめて！
私がイカせるんだから・・・！","\n<\n[3]>や、やめて！
私がイカせるんだから・・・！",""
"\n<\n[3]>あら。急に大人しくなって。
抵抗しないなら、遠慮なく吸わせてもらうわ。","\n<\n[3]>あら。急に大人しくなって。
抵抗しないなら、遠慮なく吸わせてもらうわ。",""
"属性：悪 風　弱点：アソコ","属性：悪 風　弱点：アソコ",""
"アルプ","アルプ",""
"0:足コキ 1:足指コキ 2:尻尾コキ 3:誘惑","0:足コキ 1:足指コキ 2:尻尾コキ 3:誘惑",""
"\n<\n[3]>はーい捕まえた♥
そのままじっとしててくれたら
いーっぱい足でゴシゴシしてあげますよー？","\n<\n[3]>はーい捕まえた♥
そのままじっとしててくれたら
いーっぱい足でゴシゴシしてあげますよー？",""
"\n<\n[3]>やっぱりふたなりだった♥
匂いで分かるんですよー。
発情したおちんちんの匂い♥","\n<\n[3]>やっぱりふたなりだった♥
匂いで分かるんですよー。
発情したおちんちんの匂い♥",""
"\n<\n[3]>おにーさん♥
わたしとえっちなことして気持ちよくなりませんかー？
くすくす♥","\n<\n[3]>おにーさん♥
わたしとえっちなことして気持ちよくなりませんかー？
くすくす♥",""
"\n<\n[3]>や、やだ！
イカされちゃいますぅ！","\n<\n[3]>や、やだ！
イカされちゃいますぅ！",""
"\n<\n[3]>ふぁぁぁぁぁぁ♥♥♥","\n<\n[3]>ふぁぁぁぁぁぁ♥♥♥",""
"\n<\n[3]>んにゃぁ・・・
ダメですよぉ。
もっと手加減してぇ♥","\n<\n[3]>んにゃぁ・・・
ダメですよぉ。
もっと手加減してぇ♥",""
"\n<\n[3]>あはは！
自分からおねだりしちゃうんですかぁ？
恥ずかしい人ですねー♥","\n<\n[3]>あはは！
自分からおねだりしちゃうんですかぁ？
恥ずかしい人ですねー♥",""
"女盗賊","女盗賊",""
"\n<\n[3]>ぱーふ♥ぱーふ♥
ほーら、下半身に血流が集まってきました♥
私のアソコに当たってるの、分かる？","\n<\n[3]>ぱーふ♥ぱーふ♥
ほーら、下半身に血流が集まってきました♥
私のアソコに当たってるの、分かる？",""
"\n<\n[3]>おっぱいを顔に押し付けられてー、
今すぐセックスしたくなっちゃうぐらい興奮しちゃってますねー♥
おちんちん、びくびくしてますよぉ？","\n<\n[3]>おっぱいを顔に押し付けられてー、
今すぐセックスしたくなっちゃうぐらい興奮しちゃってますねー♥
おちんちん、びくびくしてますよぉ？",""
"\n<\n[3]>あは♥押し付けないでくださいお客様♥
私も濡れてしまいます♥","\n<\n[3]>あは♥押し付けないでくださいお客様♥
私も濡れてしまいます♥",""
"\n<\n[3]>あれ？
もう私の下でおちんちんがビクビクしてますけどー、
ひょっとしてもう出ちゃいそうになってます？","\n<\n[3]>あれ？
もう私の下でおちんちんがビクビクしてますけどー、
ひょっとしてもう出ちゃいそうになってます？",""
"属性：水　弱点：尻 怯み","属性：水　弱点：尻 怯み",""
"スラミー","スラミー",""
"0:パイズリ 1:交互パイズリ 2:乳首挿入 3:手コキフェラ","0:パイズリ 1:交互パイズリ 2:乳首挿入 3:手コキフェラ",""
"\n<\n[3]>私と一緒にとろとろになろーよ！
おいでおいでー♥","\n<\n[3]>私と一緒にとろとろになろーよ！
おいでおいでー♥",""
"\n<\n[3]>可愛い女の子なのにー♥
とっても美味しそうなもの付いてるー♥
オトクだー♥","\n<\n[3]>可愛い女の子なのにー♥
とっても美味しそうなもの付いてるー♥
オトクだー♥",""
"\n<\n[3]>普通のスラミーは雑魚だけど私は雑魚じゃないもん！
侮ってると痛い目みるよ！
・・・気持ちいい目？","\n<\n[3]>普通のスラミーは雑魚だけど私は雑魚じゃないもん！
侮ってると痛い目みるよ！
・・・気持ちいい目？",""
"\n<\n[3]>あう！あうあう！
や、やだよぉ！イっちゃう！あぁ！","\n<\n[3]>あう！あうあう！
や、やだよぉ！イっちゃう！あぁ！",""
"\n<\n[3]>わぁぁぁぁぁぁん♥♥♥","\n<\n[3]>わぁぁぁぁぁぁん♥♥♥",""
"\n<\n[3]>うわっ！ちょっと待ってよ！
と、融けちゃうだろ！
ストップ！ストップ！","\n<\n[3]>うわっ！ちょっと待ってよ！
と、融けちゃうだろ！
ストップ！ストップ！",""
"\n<\n[3]>もう降参なのー？よっしゃー♥
じゃあ好きにしちゃおー！
リクエストある？","\n<\n[3]>もう降参なのー？よっしゃー♥
じゃあ好きにしちゃおー！
リクエストある？",""
"マキサ","マキサ",""
"\n<\n[1]>あっあっあっ・・・！","\n<\n[1]>あっあっあっ・・・！",""
"\n<\n[1]>うぁ・・・！
あぅ・・・！","\n<\n[1]>うぁ・・・！
あぅ・・・！",""
"\n<\n[3]>あはぁ・・・♥
食べちゃった♥
ひとつになっちゃったね♥","\n<\n[3]>あはぁ・・・♥
食べちゃった♥
ひとつになっちゃったね♥",""
"\n<\n[3]>何もしなくていいからそのままじっとしててね♥
くす♥","\n<\n[3]>何もしなくていいからそのままじっとしててね♥
くす♥",""
"\n<\n[3]>ふふ♥
このままゆっくり腰を振って
じわじわと追い詰めてアゲル♥","\n<\n[3]>ふふ♥
このままゆっくり腰を振って
じわじわと追い詰めてアゲル♥",""
"\n<\n[3]>気持ちよくて抵抗できないでしょ。
とろけちゃった？","\n<\n[3]>気持ちよくて抵抗できないでしょ。
とろけちゃった？",""
"\n<\n[3]>くすくす♥
ほーら精子、上がってきちゃうよぉ？","\n<\n[3]>くすくす♥
ほーら精子、上がってきちゃうよぉ？",""
"\n<\n[3]>なぁに？もう抵抗できなくなったの？
情けない♥
おっぱい押し付けただけで降参？","\n<\n[3]>なぁに？もう抵抗できなくなったの？
情けない♥
おっぱい押し付けただけで降参？",""
"\n<\n[3]>戦意喪失しちゃった？
くす♥","\n<\n[3]>戦意喪失しちゃった？
くす♥",""
"\n<\n[3]>さっきまであんなに怒ってたのに。
ちょっと誘惑しただけでこれだもの。","\n<\n[3]>さっきまであんなに怒ってたのに。
ちょっと誘惑しただけでこれだもの。",""
"0:フェラ 1:バキュームフェラ 2:舌巻き 3:","0:フェラ 1:バキュームフェラ 2:舌巻き 3:",""
"リリー","Lily",""
"0:挿入+乳首舐めA 1:挿入+乳首舐めB 2:ライムフェラ 3:顔舐め","0:挿入+乳首舐めA 1:挿入+乳首舐めB 2:ライムフェラ 3:顔舐め",""
"0:騎乗位 1:ふりふり騎乗 2:キス騎乗 3:フェラ","0:騎乗位 1:ふりふり騎乗 2:キス騎乗 3:フェラ",""
"ライム","Lime",""
"0:抱っこ 1:腰振り 2:誘惑 3:パイズリ","0:抱っこ 1:腰振り 2:誘惑 3:パイズリ",""
"属性：悪 風　弱点：アソコ 敏感","属性：悪 風　弱点：アソコ 敏感",""
"0:誘惑挿入 1:腰振り 2:ぐりぐり 3:お尻ふりふり","0:誘惑挿入 1:腰振り 2:ぐりぐり 3:お尻ふりふり",""
"シィナ","Shina",""
"0:手コキ 1:頬ずり 2:ちんキス 3:扱き誘惑","0:手コキ 1:頬ずり 2:ちんキス 3:扱き誘惑",""
"属性：水　弱点：尻　キス　怯み","属性：水　弱点：尻　キス　怯み",""
"0:パイズリ 1:パイズリ交互 2:パイズリフェラ 3:乳首挿入","0:パイズリ 1:パイズリ交互 2:パイズリフェラ 3:乳首挿入",""
"0:スロー 1:腰振り 2:足コキ 3:誘惑","0:スロー 1:腰振り 2:足コキ 3:誘惑",""
"属性：獣　弱点：アソコ","属性：獣　弱点：アソコ",""
"アーコ","アーコ",""
"0:舐め 1:キス 2:脇舐め 3:脇ずり","0:舐め 1:キス 2:脇舐め 3:脇ずり",""
"属性：人　弱点：愛撫","属性：人　弱点：愛撫",""
"ロメリア","ロメリア",""
"0:腰振り 1:腰振らせ 2:クンニ 3:パイズリ","0:腰振り 1:腰振らせ 2:クンニ 3:パイズリ",""
"0:足コキ 1:太ももコキ 2:踏みつけ 3:キス","0:足コキ 1:太ももコキ 2:踏みつけ 3:キス",""
"0:足コキ 1:パンツコキ 2:顔踏み 3:太ももコキ","0:足コキ 1:パンツコキ 2:顔踏み 3:太ももコキ",""
"0:足コキ 1:太ももコキ 2:足挿入 3:踏みつけ","0:足コキ 1:太ももコキ 2:足挿入 3:踏みつけ",""
"ご主人","ご主人",""
"シープ","シープ",""
"\n<\n[3]>また失敗しちゃうの？
ちょっと誘惑しただけなのに。
弱い人♥","\n<\n[3]>また失敗しちゃうの？
ちょっと誘惑しただけなのに。
弱い人♥",""
"\n<\n[3]>んふふふ♥どうしてほしい？
イキたくなっちゃったんでしょ？","\n<\n[3]>んふふふ♥どうしてほしい？
イキたくなっちゃったんでしょ？",""
"\n<\n[3]>あぁ！やばい！やばいよ！気持ちいい！
私イっちゃう！あぁ！","\n<\n[3]>あぁ！やばい！やばいよ！気持ちいい！
私イっちゃう！あぁ！",""
"\n<\n[3]>あぁぁぁぁぁぁぁぁぁっ♥♥♥","\n<\n[3]>あぁぁぁぁぁぁぁぁぁっ♥♥♥",""
"\n<\n[3]>あ、あれ？はぁ・・・はぁ・・・
お、おかしいな！
なんか今日は！・・・ダメかも。","\n<\n[3]>あ、あれ？はぁ・・・はぁ・・・
お、おかしいな！
なんか今日は！・・・ダメかも。",""
"\n<シープ>あれ？どうしたのそんな顔して。
むずむず止まらなくなっちゃった？","\n<シープ>あれ？どうしたのそんな顔して。
むずむず止まらなくなっちゃった？",""
"\n<\n[3]>逃げなくていいの？","\n<\n[3]>逃げなくていいの？",""
"\n<\n[3]>もうえっちなことで頭いっぱいになっちゃったのかな？
くすくす♥","\n<\n[3]>もうえっちなことで頭いっぱいになっちゃったのかな？
くすくす♥",""
"\n<\n[3]>負けちゃうよ？
早く逃げないと♥","\n<\n[3]>負けちゃうよ？
早く逃げないと♥",""
"\n<\n[3]>あーあ。入れちゃった。
もう逃げられないにゃぁ♥","\n<\n[3]>Oh dear. It went in.
There's no running away now-nya♥",""
"\n<\n[3]>レベル1でアタシに勝てるわけないにゃ。
死にかけの虫みたいにビクビク震えてろばーか♥","\n<\n[3]>There's no way you can defeat me at just level 1-nya.
You're already twitching like a dying insect, fool♥",""
"\n<リリー>はい♥捕まえた♥
また犯してアゲル♥
好きでしょ？私とのセックス♥","\n<Lily>Okay!♥ He's being held down♥
I'm sure he can be milked again♥
You'd love that wouldn't you? Sex with me-♥",""
"\n<\n[3]>あーぁ。
腰止まらなくなってるじゃない。
くすっ♥","\n<\n[3]>あーぁ。
腰止まらなくなってるじゃない。くすっ♥",""
"\n<\n[3]>ほーらチンポ入ったにゃ♥
犯してほしかったんだろー？にゃはは♥","\n<\n[3]>ほーらチンポ入ったにゃ♥
犯してほしかったんだろー？にゃはは♥",""
"\n<\n[3]>ほーらチンポ入ったにゃ♥","\n<\n[3]>ほーらチンポ入ったにゃ♥",""
"\n<リリー>何ぶっ倒れてんの？
起きなさいよ。","\n<Lily>何ぶっ倒れてんの？
起きなさいよ。",""
"0:腰振り 1:腰振らせ 2:スマタ 3:パイズリ","0:腰振り 1:腰振らせ 2:スマタ 3:パイズリ",""
"\n<リリー>ロメリア！
\n[1]なんかに負けるんじゃないわよ。","\n<Lily>ロメリア！
\n[1]なんかに負けるんじゃないわよ。",""
"\n<\n[3]>はぁい♥
リリー様ぁ♥頑張りますぅ♥","\n<\n[3]>はぁい♥
リリー様ぁ♥頑張りますぅ♥",""
"\n<シィナ>\n[1]。
イったら殺すにゃ。","\n<Shina>\n[1]。
イったら殺すにゃ。",""
"\n<ライム>どっちもがんばれー♥
ファイトー♥","\n<Lime>どっちもがんばれー♥
ファイトー♥",""
"\n<\n[3]>あにきぃ・・・♥
しゅき♥しゅきぃ♥","\n<\n[3]>あにきぃ・・・♥
しゅき♥しゅきぃ♥",""
"\n<\n[3]>はぁ・・・♥はぁ・・・♥
あにきぃ・・・♥","\n<\n[3]>はぁ・・・♥はぁ・・・♥
あにきぃ・・・♥",""
"\n<リリー>こら！なに気持ちよくなってんのよ！
イったらオシオキよ！","\n<Lily>こら！なに気持ちよくなってんのよ！
イったらオシオキよ！",""
"\n<シィナ>にゃははは♥
イカせろ！イカせろ！\n[1]！","\n<Shina>にゃははは♥
イカせろ！イカせろ！\n[1]！",""
"\n<シィナ>おいボケこら！
諦めてんじゃねー！
ぶっ殺すにゃ！","\n<Shina>おいボケこら！
諦めてんじゃねー！ぶっ殺すにゃ！",""
"\n<リリー>あはははは！
この勝負、私の勝ちね。","\n<Lily>あはははは！
この勝負、私の勝ちね。",""
"\n<リリー>たまにはこっちも可愛がってあげなきゃね♥
くすくす♥","\n<Lily>たまにはこっちも可愛がってあげなきゃね♥
くすくす♥",""
"\n<\n[1]>あっあっあっ♥
オマンコ気持ちいい・・・♥","\n<\n[1]>あっあっあっ♥
オマンコ気持ちいい・・・♥",""
"\n<\n[3]>はぁ・・・はぁ・・・♥
や、やめるにゃん・・・！
あっあっ！！","\n<\n[3]>はぁ・・・はぁ・・・♥
や、やめるにゃん・・・！あっあっ！！",""
"\n<\n[3]>んにゃん・・・！！","\n<\n[3]>N-Nyaahhh...!!",""
"\n<\n[3]>んにゃん・・・！
こ、コイツ・・・！","\n<\n[3]>N-Nyaahhh...!
W-Why you...!",""
"\n<\n[3]>にゃん？
諦めるなら最初から悪あがきするなっつーの。
雑魚チンポ。","\n<\n[3]>にゃん？
諦めるなら最初から悪あがきするなっつーの。
雑魚チンポ。",""
"\n<\n[3]>これはお礼なんだからね。
だから、力を抜いて・・・♥
全部私に任せて♥","","\n<\n[3]>This is my thanks to you.
So just relax...♥
Leave everything to me♥"
"\n<リリー>ん・・・♥ちゅっ♥
セックスだと精気吸っちゃうから・・・
手でね・・・♥ちゅぅ♥","","\n<Lily>Mmm...♥ Smooch♥
Sex would drain your energy...
But my hand...♥ Smooch♥"
"\n<\n[3]>アタシ、お前を何回イカせたか覚えてないし。
今更勝負にならんと思うにゃぁ。
にゃははは♥","\n<\n[3]>アタシ、お前を何回イカせたか覚えてないし。
今更勝負にならんと思うにゃぁ。
にゃははは♥",""
"\n<\n[3]>雑魚ハンター発見にゃ。
その生意気チンポ処刑してやるし♥
命乞いするなら今がチャンスにゃぁ？","\n<\n[3]>I spy a small fry hunter-nya!
And now I'm going to execute your cheeky penis♥
Any last words-nya?",""
"\n<\n[3]>はぁ・・・はぁ・・・
あ、アタシに触るな・・・！
んにゃ・・・ぁ・・・♥","\n<\n[3]>Haah... Haah...
D-Don't touch me...!
I'm gonna...ahh-nyaaa♥",""
"\n<\n[3]>も、もうやめるにゃ・・・♥
お前だって気持ちよくなりたいにゃん？
んにゃ・・・♥","\n<\n[3]>N-No more nya...♥
You want to feel good too don't you-nya?
Nya...♥",""
"\n<\n[3]>お前の大好きな足、してやるにゃん・・・♥
今までアタシに射精させられたこと、思い出すにゃん♥
ほら♥シテやるからぁ・・・♥","""\n<\n[3]>Doing it with the foot of your fantasies-nya...♥
I know you remember all the times it's made you squirt until now-nya♥
Hora♥ I can do it for you again♥""",""
"今すぐイカせる","Make her cum right away",""
"\C[10]足コキされたい","I wanna get a footjob...",""
"\n<\n[3]>んにゃぁっ♥
今触らにゃい・・・で・・・♥
んにゃ・・・","\n<\n[3]>Nyaaah♥
D-Don't touch... ahhhnyaa-♥
Nyahhh...",""
"\n<\n[3]>にゃぁぁぁぁぁぁぁぁ♥♥♥","\n<\n[3]>Nyaaaaaaa♥♥♥",""
"0:パイズリ 1:パイズリ交互 2:圧迫 3:顔舐め","0:パイズリ 1:パイズリ交互 2:圧迫 3:顔舐め",""
